subject_id,title,order_index,created_at,updated_at
4fae182c-9ce7-4873-a0a0-01674c1a41f0,15: MIJBIL THE OTTER,15,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,16: MADAM RIDES THE BUS,16,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,17: THE SERMON AT BENARES,17,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,18: THE PROPOSAL,18,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,19: DUST OF SNOW,19,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,20: FIRE AND ICE,20,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,21: A TIGER IN THE ZOO,21,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,22: HOW TO TELL WILD ANIMALS,22,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,23: THE BALL POEM,23,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,24: AMANDA,24,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,25: THE TREES,25,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,26: FOG,26,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,27: THE TALE OF CUSTARD THE DRAGON,27,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
4fae182c-9ce7-4873-a0a0-01674c1a41f0,28: FOR ANNE GREGORY,28,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,1: RESOURCES AND DEVELOPMENT,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,2: FOREST AND WILDLIFE RESOURCES,2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,3: WATER RESOURCES,3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,4: AGRICULTURE,4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,5: MINERALS AND ENERGY RESOURCES,5,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,6: MANUFACTURING INDUSTRIES,6,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,7: LIFELINES OF NATIONAL ECONOMY,7,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,1: DEVELOPMENT,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,2: SECTOR OF THE INDIAN ECONOMY,2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,3: MONEY AND CREDIT,3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
56f42468-20c2-4672-9b7d-6348d24651e6,4: GLOBALISATION,4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,1: BASIC GRAMMAR,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,2: MODALS,2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,3: TENSES,3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,4: SUBJECT VERB,4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,5: DETERMINERS,5,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,6: DIRECT INDIRECT SPEECH,6,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,7: FIGUIRE OF SPEECH,7,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,8: INTEGRATED GRAMMAR,8,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,9: ERROR CORRECTION,9,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,10: WRITING SKILL,10,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,11: ANALYTICAL WRITING,11,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,12: LETTER WRITING,12,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
2dc65713-bf05-40bc-ab57-f6619514c682,13: UNSEEN PASSAGE,13,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,1: KABIR KI SAAKHI (POEM),1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,2: MIRA KE PADH (POEM),2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,3: MANUSHYTA (POEM),3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,4: PARVAT PRADESH MEI PAVAS (POEM),4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,5: TOP (POEM),5,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,6: KAR CHALE HUM FIDA (POEM),6,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,7: ATMATRAN (POEM),7,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,8: BADE BHAISAHAB (LESSON),8,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,9: DAIRY KA EK PANNA (LESSON),9,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,10: TATARA VAMIRO KATHA (LESSON),10,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,11: ABH KAHA DUSRON KE DUKH SE DUKHI HONE  WALE (LESSON),11,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,12: PATJHAD MEI TUTI PATIYAN : 1. GINNI KA SONA 2. JHEN KI DEN,12,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,13: TEESRI KASAM,13,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,14: KARTOS EKAKI (LESSON),14,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,15: RAPID READING (HARIHAR KAKA),15,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,16: RAPID READING (TOPI SHUKLA),16,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,17: RAPID READING (SAPON KE SE DIN),17,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,18: SUCHNA LEKHAN (NOTICE WRITING),18,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,19: ANUCHEDH LEKHAN (WRITING SKILL),19,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,20: E-MAIL WRITTING,20,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,21: MUHAVARE (GRAMMAR),21,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,22: VIGYAPAN (WRITING SKILL),22,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,23: KAHANI LEKHAN (WRITING SKILL),23,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,24: PADBHAND (VYAKRAN) (GRAMMAR),24,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,25: PATRA LEKHAN,25,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,26: UNSEEN PASSAGE,26,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,27: VYAKYA RUPANTRAN (GRAMMAR),27,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
72b36ffe-258e-41f6-9982-4eec9e3a16a9,28: SAMAS (GRAMMAR),28,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,1: REAL NUMBERS,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,2: POLYNOMIALS,2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,3: PAIR OF LINEAR EQUATIONS IN TWO VARIABLES,3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,4: QUADRATIC EQUATIONS,4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,5: ARITHMETIC PROGRESSIONS,5,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,6: TRIANGLES,6,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,7: CIRCLES,7,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,9: INTRODUCTION TO TRIGONOMETRY,9,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,10: APPLICATION TO TRIGONOMETRY,10,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,11: AREAS RELATED TO CIRCLES,11,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,12: SURFACE AREAS AND VOLUMES,12,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,13: STATISTICS,13,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,14: PROBABILITY,14,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
73ef0487-1d62-4df4-addb-0621a3bbbf58,15: CO-ORDINATE GEOMETRY,15,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
42ff30e3-c343-4b7c-b15a-1c5b22c7be5a,1: LIGHT-REFLECTION AND REFRACTION,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
42ff30e3-c343-4b7c-b15a-1c5b22c7be5a,2: ELECTRICITY,2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
42ff30e3-c343-4b7c-b15a-1c5b22c7be5a,3: MAGNETIC EFFECT,3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
42ff30e3-c343-4b7c-b15a-1c5b22c7be5a,4: THE HUMAN EYE AND THE COLOURFUL WORLD,4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
6d1b2cca-4a99-4a97-9442-6eef4290f0a6,1: ANOYKTA,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
3801267e-b133-46aa-b9be-79c15fb91c40,1: THE RISE OF NATIONALISM IN EUROPE,1,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
3801267e-b133-46aa-b9be-79c15fb91c40,2: NATIONALISM IN INDIA,2,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
3801267e-b133-46aa-b9be-79c15fb91c40,3: THE MAKING OF A GLOBAL WORLD,3,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
3801267e-b133-46aa-b9be-79c15fb91c40,4: THE AGE OF INDUSTRIALISATION,4,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
3801267e-b133-46aa-b9be-79c15fb91c40,5: PRINT CULTURE AND THE MODERN WORLD,5,2026-05-06T19:24:54.627459Z,2026-05-06T19:24:54.627459Z
