subject_id,title,order_index,created_at,updated_at
2321c97a-7ff4-414f-8442-ca8634b0ff4a,14: POPULATION- THE INCREASING NUMBERS & RISING PROBLEMS,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
2321c97a-7ff4-414f-8442-ca8634b0ff4a,15: POLLUTION - A RISING ENVIRONMENTAL PROBLEM,15,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
130e273a-1424-416c-81c1-bcd1ac33c03a,8: FUNDAMENTAL CONCEPTS OF COST,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
130e273a-1424-416c-81c1-bcd1ac33c03a,11: RECRUITMENT SELECTION AND TRAINING,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,1: PERIODIC TABLE,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,2: CHEMICAL BONDING,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,"3: ACID, BASES AND SALTS",3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,4: ANALYTICAL CHEMISTRY,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,5: MOLE CONCEPT,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,6: ELECTROLYSIS,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,7: METALLURGY,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,8: HYDROGEN CHLORIDE,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,9: AMMONIA,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,10: NITRIC ACID,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,11: SULPHURIC ACID,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,12: ORGANIC CHEMISTRY,12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c60c4ac3-a762-49d7-ab64-f128dbaf5f02,13: PRACTICAL CHEMISTRY,13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,1: STAKEHOLDERS IN COMMERCIAL ORGANISATIONS,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,2: MARKETING AND SALES,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,3: ADVERTISING AND SALES PROMOTION,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,4: CONSUMER PROTECTION,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,5: E-COMMERCE,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,6: CAPITAL AND REVENUE EXPENDITURE&INCOME,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,7: FINAL ACCOUNTS OF SOLE PROPRIETORSHIP,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,8: FUNDAMENTAL CONCEPTS OF COST,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,9: BUDGETING,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,10: SOURCES OF FINANCE,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,11: RECRUITMENT SELECTION AND TRAINING,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,"12: INDUSTRIAL RELATIONS, TRADE UNIONS AND SOCIAL SECURITY",12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,13: LOGISTICS AND INSURANCE,13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,14: BANKING,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
65d1592a-2fff-43a2-b6fe-9bf759e71db9,15: STRIVING FOR BETTER ENVIRONMENT,15,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,1: FACTORS OF PRODUCTION,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,2: ELEMENTARY THEORY OF DEMAND,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,3: ELASTICITY OF DEMAND,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,4: THEORY OF SUPPLY,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,5: MEANING AND TYPES OF MARKET,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,6: MEANING AND FUNCTION OF MONEY,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,7: COMMERCIAL BANK,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,8: CENTRAL BANK,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,9: INTRODUCTION TO PUBLIC FINANCE,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,10: PUBLIC REVENUE,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,11: PUBLIC EXPENDITURE,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,12: PUBLIC DEBT,12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,13: INFLATION,13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
83008b2d-750a-48da-a7d3-4a9b204bfcff,14: CONSUMER AWARENESS,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,1: INTERPRETATION OF TOPOGRAPHICAL MAPS,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,2: MAP OF INDIA,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,3: CLIMATE,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,4: SOIL RESOURCES,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,5: NATURAL VEGETATION,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,6: WATER RESOURCES,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,7: MINERAL RESOURCES,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,8: CONVENTIONAL SOURCES OF ENERGY,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,9: NON-CONVENTIONAL SOURCES OF ENERGY,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,10: AGRICULTURE-I,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,11: AGRICULTURE-II : FOOD CROPS,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,12: AGRICULTURE-III : CASH CROPS (1),12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,13: AGRICULTURE-IV : CASH CROPS (2),13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,14: MANUFACTURING INDUSTRIES AGRO- BASED,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,15: MINERAL BASED INDUSTRY,15,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,16: TRANSPORT,16,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,17: IMPACT OF WASTE ACCUMULATION,17,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
b16ad68f-debe-479b-a009-444282413ff3,18: NEED FOR WASTE MANAGEMENT,18,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
7e4d8777-ce8c-4c04-9bd8-9abf4a5f9cc4,2: FORMAL & INFORMAL LETTER WRITING,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,"1: THE FIRST WAR IF INDEPENDENCE,1857",1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,2: GROWTH OF NATIONALISM,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,3: FIRST PHASE OF THE INDIAN NATIONAL MOVEMENT,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,4: SECOND PHASE OF THE INDIAN NATIONAL MOVEMENT,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,5: THE MUSLIM LEAGUE,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,6: MAHATMA GANDHI,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,7: QUIT INDIA MOVEMENT,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,8: FORWARD BLOC AND THE INA,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,9: INDEPENDENCE AND PARTITION OF INDIA,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,10: THE FIRST WORLD WAR,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,11: RISE OF DICTATORSHIP,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,12: THE SECOND WORLD WAR,12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,13: UNITED NATIONS,13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,14: MAJOR AGENCIES OF THE UNITED NATIONS,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,15: NON-ALIGNED MOVEMENT,15,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,16: THE UNION PARLIAMENT,16,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,17: THE PRESIDENT AND VICE PRESIDENT,17,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,18: PRIME MINISTER AND COUNCIL OF MINISTERS,18,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,19: THE SUPREME COURT,19,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
c948f97c-5086-4252-b1ea-dec6a3f299a3,20: THE HIGH COURTS AND SUBORDINATE COURTS,20,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,1: EMAIL & NOTICE WRITING,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,2: FORMAL & INFORMAL LETTER WRITING,2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,3: SUBJECT VERB,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,4: PREPOSITION,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,5: PHOTOSYNTHESIS,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,6: TRANSFORMATION OF SENTENCES,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,7: NO SOONER … THAN,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,8: HARDLY/ SCARCELY/ BARELY HAD … WHEN,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,9: REMOVE ‘TOO’ AND ADD TOO,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,10: IN SPITE/ DESPITE,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,11: ASSERTIVE TO EXCLAMATORY AND VICE VERSA,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,12: ASSERTIVE TO INTERROGATIVE AND VICE VERSA,12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,13: LEST….SHOULD AND ALL OTHER TYPES OF TRANSFORMATIONS,13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,14: ACTIVE PASSIVE VOICE,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,15: DIRECT INDIRECT SPEECH,15,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,16: WORD FORM,16,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,17: COMPREHENSION,17,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,18: DEGREES  OF COMPARISON,18,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,19: STORY WRITING,19,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,20: ARGUMENTATIVE ESSAY,20,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,21: DESCRIPTIVE ESSAY,21,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,22: NARRATIVE ESSAY,22,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,23: PICTURE COMPOSTION,23,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,24: ARTICLES,24,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,25: TENSES,25,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
96b8754c-92a9-492d-a81e-7497608c926b,26: GRID WRITNG,26,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,1: GOODS AND SERVICE TAX,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,14: BANKING,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,3: SHARES AND DIVIDENDS,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,4: LINEAR INEQUALITIES,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,5: QUADRATIC EQUATIONS,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,6: SOLVING PROBLEM QUADRATIC EQUATIONS,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,7: RATIO AND PROPORTION,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,8: REMAINDER AND FACTOR THEOREM (FACTORISATION  OF POLYNOMIAL),8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,9: MATRICES,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,10: ARITHMETIC  PROGRESSION,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,11: GEOMETRIC PROGRESSION,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,12: REFLECTION,12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,13: SECTION  AND MID POINT FORMULA,13,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,14: EQUATION OF A STRAIGHT LINE,14,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,15: SIMILARITY,15,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,16: LOCUS,16,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,17: CIRCLES,17,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,18: CONSTRUCTIONS,18,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,19: MENSURATION,19,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,20: TRIGONOMETRY IDENTITIES,20,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,21: HIGHT & DISTANCE,21,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,22: GRAPHICAL REPRESENTATION,22,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
49a2b95f-76d9-4a69-9801-2ec82fa6636c,23: PROBABILITY,23,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,1: FORCE,1,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,"2: WORK, ENERGY & POWER",2,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,3: MACHINE,3,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,4: REFRACTION OF LIGHT AT PLANE SURFACE,4,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,5: REFRACTION THROUGH A LENS,5,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,6: SPECTRUM,6,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,7: SOUND,7,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,8: CURRENT ELECTRICITY,8,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,9: HOUSEHOLD CIRCUITS,9,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,10: ELECTRO-MAGNETISM,10,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,11: CALORIMETRY,11,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
42f06757-09d7-409b-9a3d-4ff7bdcc2ce9,12: RADIOACTIVITY,12,2026-05-06T18:24:33.289073,2026-05-06T18:24:33.289073
