chapter_id,title,order_index,created_at,updated_at
189b6b9c-800b-47a4-9fd9-ad641134b648,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
189b6b9c-800b-47a4-9fd9-ad641134b648,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
189b6b9c-800b-47a4-9fd9-ad641134b648,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
189b6b9c-800b-47a4-9fd9-ad641134b648,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
189b6b9c-800b-47a4-9fd9-ad641134b648,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,READ CLASS NOTES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,PRACTISE REACTIONS OF BAYERS AND HALLS PROCESS,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
53bd8747-2950-4581-8058-69f4d0165624,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,READ CLASS NOTES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,PRACTISE ALL REACTIONS 3 TIMES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
add8387a-ff6b-4a14-8888-79bead245efc,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,READ CLASS NOTES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,PRACTISE ALL REACTIONS 3 TIMES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e14ef3b4-0ef0-4208-9a90-52daaa035b9b,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,READ CLASS NOTES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,PRACTISE ALL REACTIONS 3 TIMES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
79aaa4a1-b4bb-4219-9a42-c6528d84c998,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,READ CLASS NOTES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,PRACTISE ALL REACTIONS 3 TIMES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6db3980f-6a74-4f38-b5d8-448bdedd7a25,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,MAKE LIST OF TRICIAL NAMES 3 TIMES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,READ CLASS NOTES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,PRACTISE ALL REACTIONS 3 TIMES,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,SOLVE BOOK BACK QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,SOLVE DREAM 90 LWS,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,DREAM 90 MCQ AND AR,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,DREAM 90 PP SUBJECTIVE,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
46af602d-d7c5-40cb-8848-2c44188b2171,DREAM 90 PP MCQ,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,WRITE  ALL TESTS THREE TIMES,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,READ CLASS NOTES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,SOLVE BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,SOLVE DREAM 90 LWS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,DREAM 90 MCQ AND AR,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,DREAM 90 PP SUBJECTIVE,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,DREAM 90 PP MCQ,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
ba267e7e-6dce-4358-8e97-b9f85e8551c8,READ ALL DREAM 90 SOLVED QUESTIONS,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
307629eb-b3cb-479b-a9b4-704de20113b6,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a93e16ee-0a42-4d81-9cf2-8aa38577088b,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
7a7a5980-51a4-437c-a2b6-ec7be2a25315,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
4371dcee-d616-4b82-be7a-a2cc54322be4,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
2e8565d5-abbc-4f35-a8ef-ae78590d8a5e,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
0649e704-ee09-46f4-853f-834a942fb0b9,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,BOOK BACK QUESTIONS,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE MISCELLENOUS AND BOARD QUESTIONS,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE TEST PAPER 1,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE TEST PAPER 2,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE TEST PAPER 3,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE TEST PAPER 4,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE TEST PAPER 5,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,DO ALL MCQ AND AR FROM D90,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
e56da405-d7d6-471c-9c6c-556895e3ce30,SOLVE MCQ PRACTISE PAPER,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a9e1dc91-1e59-4dcd-a8d3-0154cc9187f8,MAKE SUMMARY OF CHAPTER,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
a9e1dc91-1e59-4dcd-a8d3-0154cc9187f8,SOLVED EXAMPLE FROM TEXTBOOK,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
