subject_id,title,order_index,created_at,updated_at
51c7d40c-986a-4065-97b0-b876423d97a2,17: LINEAR INEQUALITIES,17,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,18: QUADRATIC EQUATIONS,18,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,19: SOLVING PROBLEM QUADRATIC EQUATIONS,19,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,20: RATIO AND PROPORTION,20,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,21: REMAINDER AND FACTOR THEOREM (FACTORISATION  OF POLYNOMIAL),21,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,22: MATRICES,22,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,23: ARITHMETIC  PROGRESSION,23,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,24: GEOMETRIC PROGRESSION,24,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,25: REFLECTION,25,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,26: SECTION  AND MID POINT FORMULA,26,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,27: EQUATION OF A STRAIGHT LINE,27,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,28: SIMILARITY,28,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,29: LOCUS,29,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,30: CIRCLES,30,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,31: CONSTRUCTIONS,31,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,32: MENSURATION,32,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,33: TRIGONOMETRY IDENTITIES,33,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,34: HIGHT & DISTANCE,34,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,35: GRAPHICAL REPRESENTATION,35,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,36: PROBABILITY,36,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,"37: ""STRUCTURE OF CHROMOSOMES",37,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,38: GENETICS,38,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,39: ABSORPTION BY ROOTS,39,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,40: TRANSPIRATION,40,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,41: PHOTOSYNTHESIS,41,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,42: CHEMICAL COORDINATION IN PLANTS,42,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,43: THE CIRCULATORY SYSTEM,43,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,44: THE EXCRETORY SYSTEM,44,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,45: THE NERVOUS SYSTEM,45,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,46: SENSE ORGANS,46,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,47: THE ENDOCRINE SYSTEM,47,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,48: THE REPRODUCTIVITY SYSTEM,48,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,49: HUMAN EVOLUTION,49,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,50: POPULATION- THE INCREASING NUMBERS & RISING PROBLEMS,50,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,51: POLLUTION - A RISING ENVIRONMENTAL PROBLEM,51,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,52: EMAIL & NOTICE WRITING,52,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,53: FORMAL & INFORMAL LETTER WRITING,53,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,54: SUBJECT VERB,54,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,55: PREPOSITION,55,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,56: SYNTHESIS,56,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,57: TRANSFORMATION OF SENTENCES,57,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,58: COMPREHENSION,58,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,59: DEGREES  OF COMPARISON,59,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,60: STORY WRITING,60,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,61: ARGUMENTATIVE ESSAY,61,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,62: DESCRIPTIVE ESSAY,62,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,63: NARRATIVE ESSAY,63,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,64: PICTURE COMPOSTION,64,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,65: ARTICLES,65,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,66: TENSES,66,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,67: GRID WRITNG,67,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,"68: ""THE FIRST WAR IF INDEPENDENCE",68,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,69: GROWTH OF NATIONALISM,69,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,70: FIRST PHASE OF THE INDIAN NATIONAL MOVEMENT,70,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,71: SECOND PHASE OF THE INDIAN NATIONAL MOVEMENT,71,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,72: THE MUSLIM LEAGUE,72,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,73: MAHATMA GANDHI,73,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,74: QUIT INDIA MOVEMENT,74,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,75: FORWARD BLOC AND THE INA,75,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,76: INDEPENDENCE AND PARTITION OF INDIA,76,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,77: THE FIRST WORLD WAR,77,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,78: RISE OF DICTATORSHIP,78,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,79: THE SECOND WORLD WAR,79,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,80: UNITED NATIONS,80,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,81: MAJOR AGENCIES OF THE UNITED NATIONS,81,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,82: NON-ALIGNED MOVEMENT,82,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,83: THE UNION PARLIAMENT,83,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,84: THE PRESIDENT AND VICE PRESIDENT,84,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,85: PRIME MINISTER AND COUNCIL OF MINISTERS,85,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,86: THE SUPREME COURT,86,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,87: THE HIGH COURTS AND SUBORDINATE COURTS,87,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,88: INTERPRETATION OF TOPOGRAPHICAL MAPS,88,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,89: MAP OF INDIA,89,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,90: CLIMATE,90,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,91: SOIL RESOURCES,91,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,92: NATURAL VEGETATION,92,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,93: WATER RESOURCES,93,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,94: MINERAL RESOURCES,94,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,95: CONVENTIONAL SOURCES OF ENERGY,95,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,96: NON-CONVENTIONAL SOURCES OF ENERGY,96,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,97: AGRICULTURE-I,97,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,98: AGRICULTURE-II : FOOD CROPS,98,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,99: AGRICULTURE-III : CASH CROPS (1),99,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,100: AGRICULTURE-IV : CASH CROPS (2),100,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,101: MANUFACTURING INDUSTRIES AGRO- BASED,101,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,102: MINERAL BASED INDUSTRY,102,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,103: TRANSPORT,103,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,104: IMPACT OF WASTE ACCUMULATION,104,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
51c7d40c-986a-4065-97b0-b876423d97a2,105: NEED FOR WASTE MANAGEMENT,105,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,1: STAKEHOLDERS IN COMMERCIAL ORGANISATIONS,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,2: MARKETING AND SALES,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,3: ADVERTISING AND SALES PROMOTION,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,4: CONSUMER PROTECTION,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,5: E-COMMERCE,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,6: CAPITAL AND REVENUE EXPENDITURE&INCOME,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,7: FINAL ACCOUNTS OF SOLE PROPRIETORSHIP,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,8: FUNDAMENTAL CONCEPTS OF COST,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,9: BUDGETING,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,10: SOURCES OF FINANCE,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,11: RECRUITMENT SELECTION AND TRAINING,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,"12: ""INDUSTRIAL RELATIONS",12,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,13: LOGISTICS AND INSURANCE,13,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,14: BANKING,14,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
119df700-6c9e-4147-bc63-0bc6a31dd42c,15: STRIVING FOR BETTER ENVIRONMENT,15,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,1: FACTORS OF PRODUCTION,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,2: ELEMENTARY THEORY OF DEMAND,2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,3: ELASTICITY OF DEMAND,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,4: THEORY OF SUPPLY,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,5: MEANING AND TYPES OF MARKET,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,6: MEANING AND FUNCTION OF MONEY,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,7: COMMERCIAL BANK,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,8: CENTRAL BANK,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,9: INTRODUCTION TO PUBLIC FINANCE,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,10: PUBLIC REVENUE,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,11: PUBLIC EXPENDITURE,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,12: PUBLIC DEBT,12,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,13: INFLATION,13,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
6177640a-58ee-46e4-9142-8d62a9774dc8,14: CONSUMER AWARENESS,14,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,1: FORCE,1,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,"2: ""WORK",2,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,3: MACHINE,3,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,4: REFRACTION OF LIGHT AT PLANE SURFACE,4,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,5: REFRACTION THROUGH A LENS,5,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,6: SPECTRUM,6,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,7: SOUND,7,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,8: CURRENT ELECTRICITY,8,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,9: HOUSEHOLD CIRCUITS,9,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,10: ELECTRO-MAGNETISM,10,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,11: CALORIMETRY,11,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
cec16e0e-6046-4fdd-add3-0cb9d9a3eb5a,12: RADIOACTIVITY,12,2026-05-06T17:46:59.218123,2026-05-06T17:46:59.218123
